Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample_num	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2	KT2440	PrimaryQC	project_name	condition_name	rep_name	reference_condition	DOI
SRX5704142	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922840	SRP192848	PRJNA533248	533248	SRS4643202	SAMN11455447	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685458	11455447	GSE129947	GSM3728420	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P1_15min	1	S_0min	10.1099/mic.0.000875
SRX5704143	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922841	SRP192848	PRJNA533248	533248	SRS4643204	SAMN11455446	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685459	11455446	GSE129947	GSM3728421	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P3_15min	1	S_0min	10.1099/mic.0.000875
SRX5704144	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922842	SRP192848	PRJNA533248	533248	SRS4643203	SAMN11455445	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685460	11455445	GSE129947	GSM3728422	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P5_15min	1	S_0min	10.1099/mic.0.000875
SRX5704145	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922843	SRP192848	PRJNA533248	533248	SRS4643205	SAMN11455444	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685461	11455444	GSE129947	GSM3728423	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_1h	1	S_0min	10.1099/mic.0.000875
SRX5704146	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922844	SRP192848	PRJNA533248	533248	SRS4643206	SAMN11455443	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685462	11455443	GSE129947	GSM3728424	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_3h	1	S_0min	10.1099/mic.0.000875
SRX5704147	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922845	SRP192848	PRJNA533248	533248	SRS4643207	SAMN11455442	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685463	11455442	GSE129947	GSM3728425	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_9h	1	S_0min	10.1099/mic.0.000875
SRX5704148	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922846	SRP192848	PRJNA533248	533248	SRS4643208	SAMN11455441	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685464	11455441	GSE129947	GSM3728426	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_25h	1	S_0min	10.1099/mic.0.000875
SRX5704149	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922847	SRP192848	PRJNA533248	533248	SRS4643209	SAMN11455440	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685465	11455440	GSE129947	GSM3728427	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P1_25h	1	S_0min	10.1099/mic.0.000875
SRX5704150	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922848	SRP192848	PRJNA533248	533248	SRS4643210	SAMN11455439	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685466	11455439	GSE129947	GSM3728428	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P3_25h	1	S_0min	10.1099/mic.0.000875
SRX5704151	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922849	SRP192848	PRJNA533248	533248	SRS4643211	SAMN11455438	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685467	11455438	GSE129947	GSM3728429	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P5_25h	1	S_0min	10.1099/mic.0.000875
SRX5704152	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922850	SRP192848	PRJNA533248	533248	SRS4643212	SAMN11455437	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685468	11455437	GSE129947	GSM3728430	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_0min	2	S_0min	10.1099/mic.0.000875
SRX5704153	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922851	SRP192848	PRJNA533248	533248	SRS4643213	SAMN11455474	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685469	11455474	GSE129947	GSM3728431	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_15min	2	S_0min	10.1099/mic.0.000875
SRX5704154	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922852	SRP192848	PRJNA533248	533248	SRS4643214	SAMN11455473	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685470	11455473	GSE129947	GSM3728432	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P1_15min	2	S_0min	10.1099/mic.0.000875
SRX5704155	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922853	SRP192848	PRJNA533248	533248	SRS4643215	SAMN11455472	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685471	11455472	GSE129947	GSM3728433	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P3_15min	2	S_0min	10.1099/mic.0.000875
SRX5704156	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922854	SRP192848	PRJNA533248	533248	SRS4643216	SAMN11455471	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685472	11455471	GSE129947	GSM3728434	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P5_15min	2	S_0min	10.1099/mic.0.000875
SRX5704157	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922855	SRP192848	PRJNA533248	533248	SRS4643217	SAMN11455470	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685473	11455470	GSE129947	GSM3728435	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_1h	2	S_0min	10.1099/mic.0.000875
SRX5704158	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922856	SRP192848	PRJNA533248	533248	SRS4643218	SAMN11455469	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685474	11455469	GSE129947	GSM3728436	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_3h	2	S_0min	10.1099/mic.0.000875
SRX5704159	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922857	SRP192848	PRJNA533248	533248	SRS4643219	SAMN11455468	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685475	11455468	GSE129947	GSM3728437	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_9h	2	S_0min	10.1099/mic.0.000875
SRX5704160	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922858	SRP192848	PRJNA533248	533248	SRS4643220	SAMN11455467	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685476	11455467	GSE129947	GSM3728438	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_25h	2	S_0min	10.1099/mic.0.000875
SRX5704161	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922859	SRP192848	PRJNA533248	533248	SRS4643221	SAMN11455466	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685477	11455466	GSE129947	GSM3728439	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P1_25h	2	S_0min	10.1099/mic.0.000875
SRX5704162	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922860	SRP192848	PRJNA533248	533248	SRS4643222	SAMN11455465	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685478	11455465	GSE129947	GSM3728440	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P3_25h	2	S_0min	10.1099/mic.0.000875
SRX5704163	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922861	SRP192848	PRJNA533248	533248	SRS4643223	SAMN11455464	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685479	11455464	GSE129947	GSM3728441	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P5_25h	2	S_0min	10.1099/mic.0.000875
SRX5704164	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922862	SRP192848	PRJNA533248	533248	SRS4643224	SAMN11455463	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685480	11455463	GSE129947	GSM3728442	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_0min	3	S_0min	10.1099/mic.0.000875
SRX5704165	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922863	SRP192848	PRJNA533248	533248	SRS4643226	SAMN11455462	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685481	11455462	GSE129947	GSM3728443	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_15min	3	S_0min	10.1099/mic.0.000875
SRX5704166	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922864	SRP192848	PRJNA533248	533248	SRS4643225	SAMN11455461	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685482	11455461	GSE129947	GSM3728444	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P1_15min	3	S_0min	10.1099/mic.0.000875
SRX5704167	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922865	SRP192848	PRJNA533248	533248	SRS4643227	SAMN11455460	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685483	11455460	GSE129947	GSM3728445	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P3_15min	3	S_0min	10.1099/mic.0.000875
SRX5704168	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922866	SRP192848	PRJNA533248	533248	SRS4643228	SAMN11455459	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685484	11455459	GSE129947	GSM3728446	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P5_15min	3	S_0min	10.1099/mic.0.000875
SRX5704169	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922867	SRP192848	PRJNA533248	533248	SRS4643230	SAMN11455450	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685485	11455450	GSE129947	GSM3728447	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_1h	3	S_0min	10.1099/mic.0.000875
SRX5704170	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922868	SRP192848	PRJNA533248	533248	SRS4643229	SAMN11455458	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685486	11455458	GSE129947	GSM3728448	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_3h	3	S_0min	10.1099/mic.0.000875
SRX5704171	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922869	SRP192848	PRJNA533248	533248	SRS4643231	SAMN11455457	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685487	11455457	GSE129947	GSM3728449	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_9h	3	S_0min	10.1099/mic.0.000875
SRX5704172	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922870	SRP192848	PRJNA533248	533248	SRS4643232	SAMN11455455	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685488	11455455	GSE129947	GSM3728450	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_25h	3	S_0min	10.1099/mic.0.000875
SRX5704173	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922871	SRP192848	PRJNA533248	533248	SRS4643233	SAMN11455454	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685489	11455454	GSE129947	GSM3728451	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P1_25h	3	S_0min	10.1099/mic.0.000875
SRX5704174	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922872	SRP192848	PRJNA533248	533248	SRS4643234	SAMN11455452	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685490	11455452	GSE129947	GSM3728452	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P3_25h	3	S_0min	10.1099/mic.0.000875
SRX5704175	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922873	SRP192848	PRJNA533248	533248	SRS4643235	SAMN11455451	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685491	11455451	GSE129947	GSM3728453	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	P5_25h	3	S_0min	10.1099/mic.0.000875
SRX5739419	7/31/2019 1:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8959875	SRP193916	PRJNA535401	535401	SRS4675895	SAMN11494471	SRA879765	RNA-Seq	PCR	TRANSCRIPTOMIC		GEO	0	0	7727506	11494471				Pseudomonas putida KT2440	fleQ deletion mutant			TRUE	Pass	FleQ	Del_fleQ	1	Control	https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401
SRX5739420	7/31/2019 1:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8959874	SRP193916	PRJNA535401	535401	SRS4675896	SAMN11494469	SRA879765	RNA-Seq	PCR	TRANSCRIPTOMIC		GEO	0	0	7727507	11494469				Pseudomonas putida KT2440	fleQ deletion mutant			TRUE	Pass	FleQ	Del_fleQ	2	Control	https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401
SRX5739421	7/31/2019 1:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8959873	SRP193916	PRJNA535401	535401	SRS4675897	SAMN11494470	SRA879765	RNA-Seq	PCR	TRANSCRIPTOMIC		GEO	0	0	7727508	11494470				Pseudomonas putida KT2440	fleQ deletion mutant			TRUE	Pass	FleQ	Del_fleQ	3	Control	https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401
SRX5739422	7/31/2019 1:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8959872	SRP193916	PRJNA535401	535401	SRS4675898	SAMN11494467	SRA879765	RNA-Seq	PCR	TRANSCRIPTOMIC		GEO	0	0	7727509	11494467				Pseudomonas putida KT2440	wild type with multicopy wspR			TRUE	Pass	FleQ	OE_wspR	1	Control	https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401
SRX5739423	7/31/2019 1:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8959871	SRP193916	PRJNA535401	535401	SRS4675899	SAMN11494468	SRA879765	RNA-Seq	PCR	TRANSCRIPTOMIC		GEO	0	0	7727510	11494468				Pseudomonas putida KT2440	wild type with multicopy wspR			TRUE	Pass	FleQ	OE_wspR	2	Control	https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401
SRX5739424	7/31/2019 1:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8959870	SRP193916	PRJNA535401	535401	SRS4675900	SAMN11494465	SRA879765	RNA-Seq	PCR	TRANSCRIPTOMIC		GEO	0	0	7727511	11494465				Pseudomonas putida KT2440	wild type			TRUE	Pass	FleQ	Control	1	Control	https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401
SRX5739425	7/31/2019 1:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8959869	SRP193916	PRJNA535401	535401	SRS4675901	SAMN11494466	SRA879765	RNA-Seq	PCR	TRANSCRIPTOMIC		GEO	0	0	7727512	11494466				Pseudomonas putida KT2440	wild type with multicopy wspR			TRUE	Pass	FleQ	OE_wspR	3	Control	https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401
SRX5739426	7/31/2019 1:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8959868	SRP193916	PRJNA535401	535401	SRS4675902	SAMN11494463	SRA879765	RNA-Seq	PCR	TRANSCRIPTOMIC		GEO	0	0	7727513	11494463				Pseudomonas putida KT2440	wild type			TRUE	Pass	FleQ	Control	2	Control	https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401
SRX5739427	7/31/2019 1:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8959867	SRP193916	PRJNA535401	535401	SRS4675903	SAMN11494464	SRA879765	RNA-Seq	PCR	TRANSCRIPTOMIC		GEO	0	0	7727514	11494464				Pseudomonas putida KT2440	wild type			TRUE	Pass	FleQ	Control	3	Control	https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401
SRX6989401	11/15/2019 17:24	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR10276192	SRP225556	PRJNA577468	577468	SRS5511544	SAMN13027703	SRA978904	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		GEO	0	0	9191450	13027703				ATCC 12633				FALSE	Fail					
SRX6989402	11/15/2019 17:24	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR10276191	SRP225556	PRJNA577468	577468	SRS5511545	SAMN13027704	SRA978904	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		GEO	0	0	9191451	13027704				ATCC 12633				FALSE	Fail					
SRX6989403	11/15/2019 17:24	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR10276190	SRP225556	PRJNA577468	577468	SRS5511546	SAMN13027705	SRA978904	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		GEO	0	0	9191452	13027705				ATCC 12633				FALSE	Fail					
SRX7195867	11/22/2019 17:43	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506934	SRP231009	PRJNA457233	457233	SRS5701596	SAMN09064524	SRA1000194	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452008	9064524				ATCC 33015				FALSE	Pass					
SRX7195868	11/22/2019 17:43	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506933	SRP231010	PRJNA457234	457234	SRS5701597	SAMN09064529	SRA1000194	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452009	9064529				ATCC 33015				FALSE	Pass					
SRX7195869	11/22/2019 17:43	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506932	SRP231011	PRJNA457235	457235	SRS5701598	SAMN09064528	SRA1000194	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452010	9064528				ATCC 33015				FALSE	Pass					
SRX7195870	11/22/2019 17:43	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506931	SRP231012	PRJNA457236	457236	SRS5701599	SAMN09064527	SRA1000194	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452011	9064527				ATCC 33015				FALSE	Pass					
SRX7195871	11/22/2019 17:43	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506930	SRP231013	PRJNA457237	457237	SRS5701600	SAMN09064525	SRA1000194	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452012	9064525				ATCC 33015				FALSE	Pass					
SRX7195872	11/22/2019 17:43	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506929	SRP231014	PRJNA457238	457238	SRS5701601	SAMN09064526	SRA1000194	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452013	9064526				ATCC 33015				FALSE	Pass					
SRX7195897	11/22/2019 17:43	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506964	SRP231037	PRJNA457245	457245	SRS5701624	SAMN09064766	SRA1000182	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452038	9064766				KT2440				TRUE	Pass	Carbon2	Glucose	1	Glucose	
SRX7195898	11/22/2019 17:43	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506963	SRP231038	PRJNA457247	457247	SRS5701625	SAMN09064768	SRA1000182	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452039	9064768				KT2440				TRUE	Pass	Carbon2	Glucose	2	Glucose	
SRX7195899	11/22/2019 17:43	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506962	SRP231039	PRJNA457246	457246	SRS5701626	SAMN09064743	SRA1000182	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452040	9064743				KT2440				TRUE	Pass	Carbon2	Glucose	3	Glucose	
SRX7195900	11/22/2019 17:43	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506961	SRP231040	PRJNA457248	457248	SRS5701627	SAMN09064765	SRA1000182	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452041	9064765				KT2440				TRUE	Pass	Carbon2	Coumarate	1	Glucose	
SRX7195901	11/22/2019 17:43	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506960	SRP231041	PRJNA457015	457015	SRS5701628	SAMN09064744	SRA1000182	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452042	9064744				KT2440				TRUE	Pass	Carbon2	Coumarate	2	Glucose	
SRX7195902	11/22/2019 17:43	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10506959	SRP231042	PRJNA457016	457016	SRS5701629	SAMN09064767	SRA1000182	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	9452043	9064767				KT2440				TRUE	Pass	Carbon2	Coumarate	3	Glucose	
SRX7584765	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917479	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908461	13893245				KT2440				TRUE	Pass	HNS_protein	Control_ex	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584766	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917478	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908462	13893245				KT2440				TRUE	Pass	HNS_protein	Control_st	1	Control_ex	10.3389/fmicb.2020.01099
SRX7584767	1/20/2020 21:59	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR10917477	SRP243501	PRJNA602340	602340	SRS6018547	SAMN13893245	SRA1028946	RNA-Seq	RANDOM	TRANSCRIPTOMIC		GEO	0	0	9908463	13893245				KT2440				TRUE	Pass	HNS_protein	Del_turB_ex	1	Control_ex	10.3389/fmicb.2020.01099
