,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample_num,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,R1,R2,KT2440,PrimaryQC,project_name,condition_name,rep_name,reference_condition,DOI,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
SRX4552622,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693552;SRR7693553,SRP157937,PRJNA486005,486005.0,SRS3669698,SAMN09832821,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160671.0,9832821.0,GSE118554,GSM3333099,30298597,KT2440,,,,True,Pass,Carbon,Serine,1.0,Glucose,,True,True,True,Carbon:Serine,True,True
SRX4552623,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693554;SRR7693555,SRP157937,PRJNA486005,486005.0,SRS3669699,SAMN09832820,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160672.0,9832820.0,GSE118554,GSM3333100,30298597,KT2440,,,,True,Pass,Carbon,Serine,2.0,Glucose,,True,True,True,Carbon:Serine,True,True
SRX4552624,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693556;SRR7693557,SRP157937,PRJNA486005,486005.0,SRS3669700,SAMN09832819,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160673.0,9832819.0,GSE118554,GSM3333101,30298597,KT2440,,,,True,Pass,Carbon,Serine,3.0,Glucose,,True,True,True,Carbon:Serine,True,True
SRX5659920,4/9/2019 21:27,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NovaSeq 6000,SRR8872931,SRP191663,PRJNA520375,520375.0,SRS4604148,SAMN10866464,SRA871705,RNA-Seq,other,TRANSCRIPTOMIC,,GEO,0,0,7623507.0,10866464.0,,,,KT2440,,,,True,Pass,Bioreactor1,24h,1.0,24h,,True,True,True,Bioreactor1:24h,True,True
SRX5659925,4/9/2019 21:27,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NovaSeq 6000,SRR8872926,SRP191668,PRJNA520374,520374.0,SRS4604153,SAMN10866465,SRA871705,RNA-Seq,other,TRANSCRIPTOMIC,,GEO,0,0,7623512.0,10866465.0,,,,KT2440,,,,True,Pass,Bioreactor1,24h,2.0,24h,,True,True,True,Bioreactor1:24h,True,True
SRX5704140,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922838,SRP192848,PRJNA533248,533248.0,SRS4643201,SAMN11455449,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685456.0,11455449.0,GSE129947,GSM3728418,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_0min,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_0min,True,True
SRX5704141,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922839,SRP192848,PRJNA533248,533248.0,SRS4643251,SAMN11455448,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685457.0,11455448.0,GSE129947,GSM3728419,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_15min,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_15min,True,True
SRX5704142,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922840,SRP192848,PRJNA533248,533248.0,SRS4643202,SAMN11455447,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685458.0,11455447.0,GSE129947,GSM3728420,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P1_15min,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P1_15min,True,True
SRX5704143,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922841,SRP192848,PRJNA533248,533248.0,SRS4643204,SAMN11455446,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685459.0,11455446.0,GSE129947,GSM3728421,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P3_15min,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P3_15min,True,True
SRX5704144,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922842,SRP192848,PRJNA533248,533248.0,SRS4643203,SAMN11455445,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685460.0,11455445.0,GSE129947,GSM3728422,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P5_15min,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P5_15min,True,True
SRX5704145,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922843,SRP192848,PRJNA533248,533248.0,SRS4643205,SAMN11455444,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685461.0,11455444.0,GSE129947,GSM3728423,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_1h,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_1h,True,True
SRX5704146,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922844,SRP192848,PRJNA533248,533248.0,SRS4643206,SAMN11455443,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685462.0,11455443.0,GSE129947,GSM3728424,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_3h,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_3h,True,True
SRX5704147,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922845,SRP192848,PRJNA533248,533248.0,SRS4643207,SAMN11455442,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685463.0,11455442.0,GSE129947,GSM3728425,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_9h,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_9h,True,True
SRX5704148,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922846,SRP192848,PRJNA533248,533248.0,SRS4643208,SAMN11455441,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685464.0,11455441.0,GSE129947,GSM3728426,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_25h,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_25h,True,True
SRX5704149,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922847,SRP192848,PRJNA533248,533248.0,SRS4643209,SAMN11455440,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685465.0,11455440.0,GSE129947,GSM3728427,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P1_25h,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P1_25h,True,True
SRX5704150,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922848,SRP192848,PRJNA533248,533248.0,SRS4643210,SAMN11455439,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685466.0,11455439.0,GSE129947,GSM3728428,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P3_25h,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P3_25h,True,True
SRX5704151,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922849,SRP192848,PRJNA533248,533248.0,SRS4643211,SAMN11455438,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685467.0,11455438.0,GSE129947,GSM3728429,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P5_25h,1.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P5_25h,True,True
SRX5704152,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922850,SRP192848,PRJNA533248,533248.0,SRS4643212,SAMN11455437,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685468.0,11455437.0,GSE129947,GSM3728430,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_0min,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_0min,True,True
SRX5704153,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922851,SRP192848,PRJNA533248,533248.0,SRS4643213,SAMN11455474,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685469.0,11455474.0,GSE129947,GSM3728431,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_15min,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_15min,True,True
SRX5704154,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922852,SRP192848,PRJNA533248,533248.0,SRS4643214,SAMN11455473,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685470.0,11455473.0,GSE129947,GSM3728432,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P1_15min,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P1_15min,True,True
SRX5704155,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922853,SRP192848,PRJNA533248,533248.0,SRS4643215,SAMN11455472,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685471.0,11455472.0,GSE129947,GSM3728433,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P3_15min,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P3_15min,True,True
SRX5704156,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922854,SRP192848,PRJNA533248,533248.0,SRS4643216,SAMN11455471,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685472.0,11455471.0,GSE129947,GSM3728434,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P5_15min,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P5_15min,True,True
SRX5704157,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922855,SRP192848,PRJNA533248,533248.0,SRS4643217,SAMN11455470,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685473.0,11455470.0,GSE129947,GSM3728435,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_1h,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_1h,True,True
SRX5704158,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922856,SRP192848,PRJNA533248,533248.0,SRS4643218,SAMN11455469,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685474.0,11455469.0,GSE129947,GSM3728436,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_3h,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_3h,True,True
SRX5704159,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922857,SRP192848,PRJNA533248,533248.0,SRS4643219,SAMN11455468,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685475.0,11455468.0,GSE129947,GSM3728437,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_9h,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_9h,True,True
SRX5704160,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922858,SRP192848,PRJNA533248,533248.0,SRS4643220,SAMN11455467,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685476.0,11455467.0,GSE129947,GSM3728438,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_25h,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_25h,True,True
SRX5704161,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922859,SRP192848,PRJNA533248,533248.0,SRS4643221,SAMN11455466,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685477.0,11455466.0,GSE129947,GSM3728439,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P1_25h,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P1_25h,True,True
SRX5704162,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922860,SRP192848,PRJNA533248,533248.0,SRS4643222,SAMN11455465,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685478.0,11455465.0,GSE129947,GSM3728440,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P3_25h,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P3_25h,True,True
SRX5704163,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922861,SRP192848,PRJNA533248,533248.0,SRS4643223,SAMN11455464,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685479.0,11455464.0,GSE129947,GSM3728441,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P5_25h,2.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P5_25h,True,True
SRX5704164,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922862,SRP192848,PRJNA533248,533248.0,SRS4643224,SAMN11455463,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685480.0,11455463.0,GSE129947,GSM3728442,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_0min,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_0min,True,True
SRX5704165,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922863,SRP192848,PRJNA533248,533248.0,SRS4643226,SAMN11455462,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685481.0,11455462.0,GSE129947,GSM3728443,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_15min,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_15min,True,True
SRX5704166,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922864,SRP192848,PRJNA533248,533248.0,SRS4643225,SAMN11455461,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685482.0,11455461.0,GSE129947,GSM3728444,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P1_15min,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P1_15min,True,True
SRX5704167,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922865,SRP192848,PRJNA533248,533248.0,SRS4643227,SAMN11455460,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685483.0,11455460.0,GSE129947,GSM3728445,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P3_15min,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P3_15min,True,True
SRX5704168,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922866,SRP192848,PRJNA533248,533248.0,SRS4643228,SAMN11455459,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685484.0,11455459.0,GSE129947,GSM3728446,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P5_15min,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P5_15min,True,True
SRX5704169,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922867,SRP192848,PRJNA533248,533248.0,SRS4643230,SAMN11455450,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685485.0,11455450.0,GSE129947,GSM3728447,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_1h,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_1h,True,True
SRX5704170,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922868,SRP192848,PRJNA533248,533248.0,SRS4643229,SAMN11455458,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685486.0,11455458.0,GSE129947,GSM3728448,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_3h,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_3h,True,True
SRX5704171,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922869,SRP192848,PRJNA533248,533248.0,SRS4643231,SAMN11455457,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685487.0,11455457.0,GSE129947,GSM3728449,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_9h,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_9h,True,True
SRX5704172,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922870,SRP192848,PRJNA533248,533248.0,SRS4643232,SAMN11455455,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685488.0,11455455.0,GSE129947,GSM3728450,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,S_25h,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:S_25h,True,True
SRX5704173,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922871,SRP192848,PRJNA533248,533248.0,SRS4643233,SAMN11455454,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685489.0,11455454.0,GSE129947,GSM3728451,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P1_25h,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P1_25h,True,True
SRX5704174,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922872,SRP192848,PRJNA533248,533248.0,SRS4643234,SAMN11455452,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685490.0,11455452.0,GSE129947,GSM3728452,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P3_25h,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P3_25h,True,True
SRX5704175,11/21/2019 0:51,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922873,SRP192848,PRJNA533248,533248.0,SRS4643235,SAMN11455451,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685491.0,11455451.0,GSE129947,GSM3728453,32267616;31860438,KT2440,Wild-type,,,True,Pass,Bioreactor2,P5_25h,3.0,S_0min,10.1099/mic.0.000875,True,True,True,Bioreactor2:P5_25h,True,True
SRX5739419,7/31/2019 1:09,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959875,SRP193916,PRJNA535401,535401.0,SRS4675895,SAMN11494471,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,GEO,0,0,7727506.0,11494471.0,,,,Pseudomonas putida KT2440,fleQ deletion mutant,,,True,Pass,FleQ,Del_fleQ,1.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401,True,True,True,FleQ:Del_fleQ,True,True
SRX5739420,7/31/2019 1:09,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959874,SRP193916,PRJNA535401,535401.0,SRS4675896,SAMN11494469,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,GEO,0,0,7727507.0,11494469.0,,,,Pseudomonas putida KT2440,fleQ deletion mutant,,,True,Pass,FleQ,Del_fleQ,2.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401,True,True,True,FleQ:Del_fleQ,True,True
SRX5739421,7/31/2019 1:09,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959873,SRP193916,PRJNA535401,535401.0,SRS4675897,SAMN11494470,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,GEO,0,0,7727508.0,11494470.0,,,,Pseudomonas putida KT2440,fleQ deletion mutant,,,True,Pass,FleQ,Del_fleQ,3.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401,True,True,True,FleQ:Del_fleQ,True,True
SRX5739422,7/31/2019 1:09,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959872,SRP193916,PRJNA535401,535401.0,SRS4675898,SAMN11494467,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,GEO,0,0,7727509.0,11494467.0,,,,Pseudomonas putida KT2440,wild type with multicopy wspR,,,True,Pass,FleQ,OE_wspR,1.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401,True,True,True,FleQ:OE_wspR,True,True
SRX5739423,7/31/2019 1:09,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959871,SRP193916,PRJNA535401,535401.0,SRS4675899,SAMN11494468,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,GEO,0,0,7727510.0,11494468.0,,,,Pseudomonas putida KT2440,wild type with multicopy wspR,,,True,Pass,FleQ,OE_wspR,2.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401,True,True,True,FleQ:OE_wspR,True,True
SRX5739424,7/31/2019 1:09,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959870,SRP193916,PRJNA535401,535401.0,SRS4675900,SAMN11494465,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,GEO,0,0,7727511.0,11494465.0,,,,Pseudomonas putida KT2440,wild type,,,True,Pass,FleQ,Control,1.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401,True,True,True,FleQ:Control,True,True
SRX5739425,7/31/2019 1:09,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959869,SRP193916,PRJNA535401,535401.0,SRS4675901,SAMN11494466,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,GEO,0,0,7727512.0,11494466.0,,,,Pseudomonas putida KT2440,wild type with multicopy wspR,,,True,Pass,FleQ,OE_wspR,3.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401,True,True,True,FleQ:OE_wspR,True,True
SRX5739426,7/31/2019 1:09,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959868,SRP193916,PRJNA535401,535401.0,SRS4675902,SAMN11494463,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,GEO,0,0,7727513.0,11494463.0,,,,Pseudomonas putida KT2440,wild type,,,True,Pass,FleQ,Control,2.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401,True,True,True,FleQ:Control,True,True
SRX5739427,7/31/2019 1:09,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR8959867,SRP193916,PRJNA535401,535401.0,SRS4675903,SAMN11494464,SRA879765,RNA-Seq,PCR,TRANSCRIPTOMIC,,GEO,0,0,7727514.0,11494464.0,,,,Pseudomonas putida KT2440,wild type,,,True,Pass,FleQ,Control,3.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA535401,True,True,True,FleQ:Control,True,True
SRX7195897,11/22/2019 17:43,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR10506964,SRP231037,PRJNA457245,457245.0,SRS5701624,SAMN09064766,SRA1000182,RNA-Seq,other,TRANSCRIPTOMIC,,GEO,0,0,9452038.0,9064766.0,,,,KT2440,,,,True,Pass,Carbon2,Glucose,1.0,Glucose,,True,True,True,Carbon2:Glucose,True,True
