,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_name,condition_name,Genotype,rep_name,reference_condition,strain_description,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
SRX2021820,1/3/2017 9:57,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030279,SRP082120,PRJNA338876,338876,SRS1616434,SAMN05572684,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919445,GSE85581,GSM2278536,,5572684,Pseudomonas putida KT2440,WT,NC_002947.3,Hfq,Hfq_WT_Tr,,1,Hfq_WT_Ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Hfq:Hfq_WT_Tr,TRUE,TRUE
SRX2021821,1/3/2017 9:57,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030280,SRP082120,PRJNA338876,338876,SRS1616435,SAMN05572683,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919446,GSE85581,GSM2278537,,5572683,Pseudomonas putida KT2440,WT,NC_002947.3,Hfq,Hfq_WT_Tr,,2,Hfq_WT_Ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Hfq:Hfq_WT_Tr,TRUE,TRUE
SRX2021822,1/3/2017 9:57,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030281,SRP082120,PRJNA338876,338876,SRS1616437,SAMN05572682,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919447,GSE85581,GSM2278538,,5572682,Pseudomonas putida KT2440,WT,NC_002947.3,Hfq,Hfq_WT_St,,1,Hfq_WT_Ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Hfq:Hfq_WT_St,TRUE,TRUE
SRX2021823,1/3/2017 9:57,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030282,SRP082120,PRJNA338876,338876,SRS1616438,SAMN05572681,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919448,GSE85581,GSM2278539,,5572681,Pseudomonas putida KT2440,WT,NC_002947.3,Hfq,Hfq_WT_St,,2,Hfq_WT_Ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Hfq:Hfq_WT_St,TRUE,TRUE
SRX3141766,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,,,,SRR5985828,SRP116349,PRJNA398406,398406,SRS2474494,SAMN07513386,,,,,,,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Glycolaldehyde,Glycolaldehyde_Glycolaldehyde,,2,Glycolaldehyde_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Glycolaldehyde:Glycolaldehyde_Glycolaldehyde,TRUE,TRUE
SRX3141767,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,,,,SRR5985827,SRP116350 ,PRJNA398411,398411,SRS2474495 ,SAMN07513388,,,,,,,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Glycolaldehyde,Glycolaldehyde_control,,2,Glycolaldehyde_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Glycolaldehyde:Glycolaldehyde_control,TRUE,TRUE
SRX3141769,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,,,,SRR5985825,SRP116352 ,PRJNA398405 ,398405,SRS2474497 ,SAMN07513336,,,,,,,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Glycolaldehyde,Glycolaldehyde_Glycolaldehyde,,1,Glycolaldehyde_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Glycolaldehyde:Glycolaldehyde_Glycolaldehyde,TRUE,TRUE
SRX3141770,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,,,,SRR5985824,SRP116353,PRJNA398404,398404,SRS2474498 ,SAMN07513335,,,,,,,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Glycolaldehyde,Glycolaldehyde_control,,1,Glycolaldehyde_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Glycolaldehyde:Glycolaldehyde_control,TRUE,TRUE
SRX3921725,4/11/2018 1:13,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6981330,SRP139421,PRJNA449573,449573,SRS3156398,SAMN08912376,SRA686740,RNA-Seq,cDNA,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,5378973,,,,8912376,Pseudomonas putida KT2440,WT,NC_002947.3,FinR,FinR_control,,1,FinR_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FinR:FinR_control,TRUE,TRUE
SRX3921834,4/11/2018 2:30,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6981451,SRP139424,PRJNA449581,449581,SRS3156498,SAMN08912377,SRA686758,RNA-Seq,cDNA,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,5379082,,,,8912377,Pseudomonas putida KT2440,WT,NC_002947.3,FinR,FinR_control,,2,FinR_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FinR:FinR_control,TRUE,TRUE
SRX3921973,4/11/2018 4:08,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6981622,SRP139442,PRJNA449585,449585,SRS3156608,SAMN08912378,SRA686792,RNA-Seq,cDNA,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,5379221,,,,8912378,Pseudomonas putida KT2440,WT,NC_002947.3,FinR,FinR_control,,3,FinR_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,FinR:FinR_control,TRUE,TRUE
SRX3922005,4/11/2018 5:09,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6981671,SRP139452,PRJNA449593,449593,SRS3156624,SAMN08912379,SRA686819,RNA-Seq,cDNA,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,5379253,,,,8912379,Pseudomonas putida KT2440,Del_finR,NC_002947.3,FinR,FinR_del_finR,,1,FinR_control,Pseudomonas putida KT2440 Del_finR,TRUE,TRUE,TRUE,FinR:FinR_del_finR,TRUE,TRUE
SRX3922933,4/11/2018 7:07,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6982603,SRP139482,PRJNA449599,449599,SRS3157539,SAMN08912380,SRA686855,RNA-Seq,cDNA,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,5380181,,,,8912380,Pseudomonas putida KT2440,Del_finR,NC_002947.3,FinR,FinR_del_finR,,2,FinR_control,Pseudomonas putida KT2440 Del_finR,TRUE,TRUE,TRUE,FinR:FinR_del_finR,TRUE,TRUE
SRX3923031,4/11/2018 7:26,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6982702,SRP139486,PRJNA449600,449600,SRS3157637,SAMN08912381,SRA686859,RNA-Seq,cDNA,TRANSCRIPTOMIC,,HUAZHONG AGRICULTURAL UNIVERSITY,0,0,5380279,,,,8912381,Pseudomonas putida KT2440,Del_finR,NC_002947.3,FinR,FinR_del_finR,,3,FinR_control,Pseudomonas putida KT2440 Del_finR,TRUE,TRUE,TRUE,FinR:FinR_del_finR,TRUE,TRUE
SRX4364709,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495268,SRP152621,PRJNA480068,480068,SRS3524269,SAMN09628471,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929102,GSE116756,GSM3260143,,9628471,Pseudomonas putida KT2440,WT,NC_002947.3,Mysteric_acid,Mysteric_acid_control,,1,Mysteric_acid_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Mysteric_acid:Mysteric_acid_control,TRUE,TRUE
SRX4364710,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495269,SRP152621,PRJNA480068,480068,SRS3524270,SAMN09628470,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929103,GSE116756,GSM3260144,,9628470,Pseudomonas putida KT2440,WT,NC_002947.3,Mysteric_acid,Mysteric_acid_control,,2,Mysteric_acid_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Mysteric_acid:Mysteric_acid_control,TRUE,TRUE
SRX4364711,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495270,SRP152621,PRJNA480068,480068,SRS3524268,SAMN09628469,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929104,GSE116756,GSM3260145,,9628469,Pseudomonas putida KT2440,WT,NC_002947.3,Mysteric_acid,Mysteric_acid_control,,3,Mysteric_acid_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Mysteric_acid:Mysteric_acid_control,TRUE,TRUE
SRX4364712,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495271,SRP152621,PRJNA480068,480068,SRS3524272,SAMN09628468,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929105,GSE116756,GSM3260146,,9628468,Pseudomonas putida KT2440,WT,NC_002947.3,Mysteric_acid,Mysteric_acid_Mysteric acid,,1,Mysteric_acid_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Mysteric_acid:Mysteric_acid_Mysteric acid,TRUE,TRUE
SRX4364713,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495272,SRP152621,PRJNA480068,480068,SRS3524273,SAMN09628467,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929106,GSE116756,GSM3260147,,9628467,Pseudomonas putida KT2440,WT,NC_002947.3,Mysteric_acid,Mysteric_acid_Mysteric acid,,2,Mysteric_acid_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Mysteric_acid:Mysteric_acid_Mysteric acid,TRUE,TRUE
SRX4364714,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495273,SRP152621,PRJNA480068,480068,SRS3524271,SAMN09628466,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929107,GSE116756,GSM3260148,,9628466,Pseudomonas putida KT2440,WT,NC_002947.3,Mysteric_acid,Mysteric_acid_Mysteric acid,,3,Mysteric_acid_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Mysteric_acid:Mysteric_acid_Mysteric acid,TRUE,TRUE
SRX4552613,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693534;SRR7693535,SRP157937,PRJNA486005,486005,SRS3669689,SAMN09832830,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160662,GSE118554,GSM3333090,30298597,9832830,Pseudomonas putida KT2440,WT,NC_002947.3,Sugar,Sugar_Citrate,,1,Sugar_Glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar:Sugar_Citrate,TRUE,TRUE
SRX4552614,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693536;SRR7693537,SRP157937,PRJNA486005,486005,SRS3669690,SAMN09832829,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160663,GSE118554,GSM3333091,30298597,9832829,Pseudomonas putida KT2440,WT,NC_002947.3,Sugar,Sugar_Citrate,,2,Sugar_Glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar:Sugar_Citrate,TRUE,TRUE
SRX4552615,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693538;SRR7693539,SRP157937,PRJNA486005,486005,SRS3669691,SAMN09832828,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160664,GSE118554,GSM3333092,30298597,9832828,Pseudomonas putida KT2440,WT,NC_002947.3,Sugar,Sugar_Citrate,,3,Sugar_Glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar:Sugar_Citrate,TRUE,TRUE
SRX4552616,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693540;SRR7693541,SRP157937,PRJNA486005,486005,SRS3669692,SAMN09832827,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160665,GSE118554,GSM3333093,30298597,9832827,Pseudomonas putida KT2440,WT,NC_002947.3,Sugar,Sugar_Ferulate,,1,Sugar_Glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar:Sugar_Ferulate,TRUE,TRUE
SRX4552617,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693542;SRR7693543,SRP157937,PRJNA486005,486005,SRS3669693,SAMN09832826,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160666,GSE118554,GSM3333094,30298597,9832826,Pseudomonas putida KT2440,WT,NC_002947.3,Sugar,Sugar_Ferulate,,2,Sugar_Glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar:Sugar_Ferulate,TRUE,TRUE
SRX4552618,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693544;SRR7693545,SRP157937,PRJNA486005,486005,SRS3669694,SAMN09832825,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160667,GSE118554,GSM3333095,30298597,9832825,Pseudomonas putida KT2440,WT,NC_002947.3,Sugar,Sugar_Ferulate,,3,Sugar_Glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar:Sugar_Ferulate,TRUE,TRUE
SRX4552619,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693546;SRR7693547,SRP157937,PRJNA486005,486005,SRS3669695,SAMN09832824,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160668,GSE118554,GSM3333096,30298597,9832824,Pseudomonas putida KT2440,WT,NC_002947.3,Sugar,Sugar_Glucose,,1,Sugar_Glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar:Sugar_Glucose,TRUE,TRUE
SRX4552621,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693550;SRR7693551,SRP157937,PRJNA486005,486005,SRS3669697,SAMN09832822,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160670,GSE118554,GSM3333098,30298597,9832822,Pseudomonas putida KT2440,WT,NC_002947.3,Sugar,Sugar_Glucose,,3,Sugar_Glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar:Sugar_Glucose,TRUE,TRUE
SRX4552622,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693552;SRR7693553,SRP157937,PRJNA486005,486005,SRS3669698,SAMN09832821,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160671,GSE118554,GSM3333099,30298597,9832821,Pseudomonas putida KT2440,WT,NC_002947.3,Sugar,Sugar_Serine,,1,Sugar_Glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar:Sugar_Serine,TRUE,TRUE
SRX4552623,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693554;SRR7693555,SRP157937,PRJNA486005,486005,SRS3669699,SAMN09832820,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160672,GSE118554,GSM3333100,30298597,9832820,Pseudomonas putida KT2440,WT,NC_002947.3,Sugar,Sugar_Serine,,2,Sugar_Glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar:Sugar_Serine,TRUE,TRUE
SRX4552624,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693556;SRR7693557,SRP157937,PRJNA486005,486005,SRS3669700,SAMN09832819,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160673,GSE118554,GSM3333101,30298597,9832819,Pseudomonas putida KT2440,WT,NC_002947.3,Sugar,Sugar_Serine,,3,Sugar_Glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Sugar:Sugar_Serine,TRUE,TRUE
SRX5659920,4/9/2019 21:27,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NovaSeq 6000,SRR8872931,SRP191663,PRJNA520375,520375,SRS4604148,SAMN10866464,SRA871705,RNA-Seq,other,TRANSCRIPTOMIC,,JGI,0,0,7623507,,,,10866464,Pseudomonas putida KT2440,WT,NC_002947.3,Bioreactor1,Bioreactor1_24h,,1,Bioreactor1_24h,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor1:Bioreactor1_24h,TRUE,TRUE
SRX5659925,4/9/2019 21:27,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NovaSeq 6000,SRR8872926,SRP191668,PRJNA520374,520374,SRS4604153,SAMN10866465,SRA871705,RNA-Seq,other,TRANSCRIPTOMIC,,JGI,0,0,7623512,,,,10866465,Pseudomonas putida KT2440,WT,NC_002947.3,Bioreactor1,Bioreactor1_24h,,2,Bioreactor1_24h,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor1:Bioreactor1_24h,TRUE,TRUE
SRX5704140,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922838,SRP192848,PRJNA533248,533248,SRS4643201,SAMN11455449,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685456,GSE129947,GSM3728418,31860438,11455449,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_0min,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_0min,TRUE,TRUE
SRX5704141,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922839,SRP192848,PRJNA533248,533248,SRS4643251,SAMN11455448,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685457,GSE129947,GSM3728419,31860438,11455448,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_15min,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_15min,TRUE,TRUE
SRX5704142,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922840,SRP192848,PRJNA533248,533248,SRS4643202,SAMN11455447,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685458,GSE129947,GSM3728420,31860438,11455447,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P1_15min,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P1_15min,TRUE,TRUE
SRX5704143,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922841,SRP192848,PRJNA533248,533248,SRS4643204,SAMN11455446,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685459,GSE129947,GSM3728421,31860438,11455446,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P3_15min,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P3_15min,TRUE,TRUE
SRX5704144,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922842,SRP192848,PRJNA533248,533248,SRS4643203,SAMN11455445,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685460,GSE129947,GSM3728422,31860438,11455445,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P5_15min,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P5_15min,TRUE,TRUE
SRX5704145,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922843,SRP192848,PRJNA533248,533248,SRS4643205,SAMN11455444,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685461,GSE129947,GSM3728423,31860438,11455444,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_1h,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_1h,TRUE,TRUE
SRX5704146,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922844,SRP192848,PRJNA533248,533248,SRS4643206,SAMN11455443,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685462,GSE129947,GSM3728424,31860438,11455443,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_3h,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_3h,TRUE,TRUE
SRX5704147,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922845,SRP192848,PRJNA533248,533248,SRS4643207,SAMN11455442,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685463,GSE129947,GSM3728425,31860438,11455442,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_9h,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_9h,TRUE,TRUE
SRX5704148,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922846,SRP192848,PRJNA533248,533248,SRS4643208,SAMN11455441,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685464,GSE129947,GSM3728426,31860438,11455441,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_25h,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_25h,TRUE,TRUE
SRX5704149,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922847,SRP192848,PRJNA533248,533248,SRS4643209,SAMN11455440,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685465,GSE129947,GSM3728427,31860438,11455440,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P1_25h,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P1_25h,TRUE,TRUE
SRX5704150,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922848,SRP192848,PRJNA533248,533248,SRS4643210,SAMN11455439,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685466,GSE129947,GSM3728428,31860438,11455439,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P3_25h,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P3_25h,TRUE,TRUE
SRX5704151,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922849,SRP192848,PRJNA533248,533248,SRS4643211,SAMN11455438,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685467,GSE129947,GSM3728429,31860438,11455438,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_P5_25h,,1,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_P5_25h,TRUE,TRUE
SRX5704152,11/21/2019 0:51,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 4000,SRR8922850,SRP192848,PRJNA533248,533248,SRS4643212,SAMN11455437,SRA875604,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,7685468,GSE129947,GSM3728430,31860438,11455437,Pseudomonas putida KT2440,WT,NC_002947.4,Bioreactor2,Bioreactor2_S_0min,,2,Bioreactor2_S_0min,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Bioreactor2:Bioreactor2_S_0min,TRUE,TRUE
